Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,TotalQuantity,CustomerTenureDays,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,PreferredTimeOfDay,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,RegYear,RegMonth,RegWeekday,IsPrivateIP,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,Churn
9.0,11.0,5423.15,20.858269230769228,14.381825473238052,2627.0,355.0,4.0,12.0,2.0,0.0769230769230769,1.3629343629343629,164.0,14.909090909090908,1.0,2.0,0.0,2.0,0.0076923076923076,260.0,23.63636363636364,79.0,1.0,5.0,3,5,3,2,3,0,2,2011.0,1.0,5.0,0.0,272.0067176360225,451.9291666666666,0.025280898876404494,0.007662835249042145,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
365.0,1.0,458.92,17.650769230769228,5.7915890206933165,314.0,0.0,4.0,10.0,12.0,0.0,0.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,71.0,0.0,1.0,1,5,1,1,1,3,2,2010.0,9.0,0.0,0.0,1.2538797814207652,229.46,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
107.0,3.0,534.8500000000001,17.253225806451617,12.551081331130206,379.0,258.0,4.0,10.0,3.0,0.0,8.566666666666666,30.0,10.0,1.0,0.0,0.0,0.0,0.0,31.0,10.333333333333334,65.0,4.0,2.0,1,5,2,1,3,3,2,2011.0,1.0,5.0,0.0,4.952314814814816,133.71250000000003,0.41312741312741313,0.0,0.3324050632911392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
27.0,14.0,1965.55,10.345,7.684545457532859,836.0,338.0,6.0,14.0,10.0,0.3333333333333332,1.7513227513227514,121.0,8.642857142857142,1.0,0.0,0.0,0.0,0.0,190.0,13.571428571428571,42.0,3.0,2.0,3,2,2,3,3,0,1,2010.0,2.0,5.0,0.0,70.19821428571429,131.03666666666666,0.07964601769911504,0.0,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
24.0,14.0,5566.8125,61.213884130054346,63.840190572028845,3390.0,341.0,0.0,10.0,9.0,0.0,1.2173913043478262,109.0,7.785714285714286,1.0,3.0,0.0,3.0,0.0108303249097472,277.0,19.785714285714285,57.0,2.0,4.0,3,4,3,1,3,0,3,2010.0,4.0,4.0,0.0,272.0067176360225,776.3600000000001,0.07017543859649122,0.01079136690647482,0.27586206896551724,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
11.0,6.0,1058.06,5.13621359223301,4.226271058107233,487.0,354.0,1.0,11.0,11.0,0.0,1.7121951219512197,112.0,18.666666666666668,1.0,0.0,0.0,0.0,0.0,206.0,34.333333333333336,62.0,0.0,0.0,3,4,2,1,3,0,1,2010.0,9.0,3.0,0.0,88.17166666666667,151.15142857142857,0.030985915492957747,0.0,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
365.0,1.0,182.25,6.284482758620689,5.241457394252438,110.0,0.0,4.0,11.0,12.0,0.0,0.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0,70.0,1.0,5.0,0,5,1,1,1,3,1,2010.0,9.0,3.0,0.0,0.4979508196721312,91.125,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
310.0,6.0,295.61,7.39025,6.68680962887538,183.0,54.0,4.0,16.0,12.0,0.0,1.358974358974359,35.0,5.833333333333333,1.0,2.0,0.0,2.0,0.05,40.0,6.666666666666667,18.0,0.0,2.0,1,0,1,3,2,3,1,2010.0,8.0,5.0,0.0,0.9505144694533763,42.230000000000004,5.636363636363637,0.04878048780487805,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
365.0,1.0,203.1,4.953658536585366,5.915280955329831,87.0,0.0,4.0,11.0,12.0,0.0,0.0,37.0,37.0,1.0,0.0,0.0,0.0,0.0,41.0,41.0,33.0,3.0,2.0,0,1,1,1,1,3,1,2010.0,10.0,4.0,0.0,0.5549180327868852,101.55,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
22.0,17.0,5566.8125,61.213884130054346,63.840190572028845,3390.0,342.0,1.0,9.0,7.0,0.0,4.177215189873418,14.0,0.6666666666666666,1.0,4.0,0.0,4.0,0.08403735130677059,80.0,3.809523809523809,52.6,2.0,4.0,3,6,3,1,3,0,3,2010.0,9.0,3.0,0.0,272.0067176360225,389.4654545454545,0.0641399416909621,0.08333333333333333,0.3324050632911392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
176.0,2.0,147.2,5.257142857142857,4.015979984772739,46.0,188.0,4.0,11.0,12.0,0.0,6.962962962962963,27.0,13.5,1.0,0.0,0.0,0.0,0.0,28.0,14.0,56.0,0.0,3.0,0,4,1,1,3,3,1,2010.0,11.0,2.0,0.0,0.831638418079096,49.06666666666666,0.9312169312169312,0.0,0.3324050632911392,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
254.0,3.0,935.06,17.315925925925924,10.887587101836194,410.0,110.0,4.0,11.0,12.0,0.0,2.0754716981132075,51.0,17.0,1.0,1.0,0.0,1.0,0.0185185185185185,54.0,18.0,80.0,1.0,5.0,1,5,2,1,2,3,2,2010.0,7.0,4.0,0.0,3.6669019607843136,233.765,2.2882882882882885,0.01818181818181818,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
4.0,17.0,2916.1700000000005,27.253925233644864,61.456775541179226,600.0,360.0,3.0,10.0,3.0,0.102803738317757,3.320754716981132,43.0,2.0476190476190474,1.0,4.0,0.0,4.0,0.08403735130677059,107.0,5.095238095238095,22.0,3.0,2.0,3,0,3,1,3,0,2,2010.0,4.0,4.0,0.0,272.0067176360225,132.55318181818186,0.0110803324099723,0.08333333333333333,0.3324050632911392,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
10.0,4.0,1153.62,18.0253125,23.09531609001312,800.0,355.0,4.0,12.0,7.0,0.0,5.603174603174603,50.0,12.5,1.0,0.0,0.0,0.0,0.0,64.0,16.0,39.0,1.0,1.0,3,2,2,2,3,0,2,2010.0,2.0,5.0,0.0,104.87454545454544,230.724,0.028089887640449437,0.0,0.3324050632911392,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
68.0,8.0,1418.03,3.751402116402117,4.302456936988146,848.0,296.0,3.0,13.0,12.0,0.2407407407407407,0.7798408488063661,230.0,28.75,1.0,0.0,0.0,0.0,0.0,357.0,47.25,46.0,2.0,1.0,2,3,2,2,3,2,1,2010.0,9.0,3.0,0.0,20.551159420289856,157.55888888888887,0.22895622895622897,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2.0,10.0,3450.24,20.910545454545453,33.15394661152994,1649.0,362.0,1.0,10.0,10.0,0.0,2.182926829268293,133.0,13.3,1.0,4.0,0.0,4.0,0.0303030303030303,165.0,16.5,72.0,1.0,4.0,3,5,3,1,3,0,2,2010.0,3.0,1.0,0.0,272.0067176360225,313.6581818181818,0.005509641873278237,0.030120481927710843,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
114.0,6.0,1573.41,15.8930303030303,5.980080105692642,979.0,250.0,2.0,10.0,5.0,0.0,2.53061224489796,80.0,13.333333333333334,1.0,2.0,0.0,2.0,0.0202020202020202,99.0,16.5,44.4,2.0,1.0,2,6,2,1,3,3,2,2010.0,10.0,6.0,0.0,13.681826086956523,224.77285714285716,0.4541832669322709,0.02,0.3324050632911392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
6.0,15.0,2380.08,17.24695652173913,5.93340790404301,1024.0,358.0,2.0,11.0,12.0,0.1666666666666666,2.591240875912409,110.0,7.333333333333333,1.0,1.0,0.0,1.0,0.0072463768115942,138.0,9.2,29.0,3.0,0.0,3,1,3,1,3,0,2,2010.0,9.0,4.0,0.0,272.0067176360225,148.755,0.016713091922005572,0.007194244604316547,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
29.0,17.0,3348.4800000000005,9.649798270893372,11.389390495331238,1828.0,335.0,6.0,13.0,1.0,0.3333333333333332,0.9508670520231214,238.0,14.0,1.0,4.0,0.0,4.0,0.0806916426512968,347.0,20.41176470588235,43.0,1.0,3.0,3,2,3,2,3,0,2,2010.0,10.0,1.0,0.0,111.61600000000001,186.0266666666667,0.08630952380952381,0.08045977011494253,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
3.0,17.0,5566.8125,61.213884130054346,63.840190572028845,2915.0,361.0,3.0,12.0,12.0,0.0147058823529411,5.298507462686567,41.0,2.1578947368421053,1.0,4.0,0.0,4.0,0.0588235294117647,68.0,3.5789473684210527,33.0,2.0,3.0,3,1,3,2,3,0,3,2010.0,10.0,4.0,0.0,272.0067176360225,342.7255,0.008287292817679558,0.057971014492753624,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
52.0,8.0,2688.48,21.681290322580644,13.1230974288241,1788.0,312.0,4.0,12.0,3.0,0.2016129032258064,2.5121951219512195,61.0,7.625,1.0,1.0,0.0,1.0,0.0080645161290322,124.0,15.5,39.4,1.0,2.0,2,6,3,2,3,1,2,2010.0,12.0,3.0,0.0,50.726037735849054,298.72,0.16613418530351437,0.008,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
312.0,8.0,438.24,13.695,28.2014154300465,199.0,52.0,0.0,16.0,1.0,0.0,1.6451612903225807,26.0,3.25,1.0,3.0,0.0,3.0,0.08403735130677059,32.0,4.0,54.0,2.0,1.0,1,3,1,3,2,3,2,2010.0,11.0,1.0,0.0,1.4001277955271565,48.693333333333335,5.886792452830188,0.08333333333333333,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3.0,2.0,305.71,20.380666666666663,13.562675919420846,128.0,361.0,4.0,13.0,12.0,0.0,12.212389380530974,14.0,7.0,1.0,1.0,0.0,1.0,0.0666666666666666,15.0,7.5,39.0,2.0,3.0,2,2,1,2,3,0,2,2010.0,10.0,1.0,0.0,76.4275,101.90333333333332,0.008287292817679558,0.0625,0.3157894736842105,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
364.0,1.0,272.81999999999994,5.93086956521739,4.537624354506299,177.0,0.0,4.0,13.0,12.0,0.0,0.0,41.0,41.0,1.0,0.0,0.0,0.0,0.0,46.0,46.0,74.0,3.0,1.0,0,5,1,2,1,3,1,2010.0,10.0,2.0,0.0,0.7474520547945204,136.40999999999997,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
12.0,13.0,2963.19,13.592614678899082,63.840190572028845,1791.0,352.0,4.0,12.0,12.0,0.1926605504587156,1.6036866359447004,96.0,7.384615384615385,1.0,4.0,0.0,4.0,0.08403735130677059,218.0,16.76923076923077,46.0,1.0,1.0,3,3,3,2,3,0,2,2010.0,11.0,4.0,0.0,227.93769230769232,211.65642857142856,0.0339943342776204,0.08333333333333333,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
76.0,2.0,309.04,9.969032258064518,7.12492636445632,337.0,288.0,6.0,12.0,9.0,0.3333333333333332,9.6,24.0,12.0,1.0,0.0,0.0,0.0,0.0,31.0,15.5,31.0,0.0,4.0,1,1,1,2,3,2,2,2010.0,12.0,0.0,0.0,4.013506493506494,103.01333333333334,0.2629757785467128,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
31.0,17.0,5566.8125,26.11449871465296,34.422689368630095,3390.0,333.0,2.0,12.0,8.0,0.0,0.8376288659793815,191.0,7.074074074074074,1.0,4.0,0.0,4.0,0.0488431876606683,357.0,14.407407407407408,45.0,2.0,5.0,3,3,3,2,3,1,2,2010.0,1.0,2.0,0.0,272.0067176360225,362.805,0.09281437125748503,0.04871794871794872,0.3324050632911392,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
24.0,14.0,3198.25,6.775953389830509,5.383949641183461,1905.0,339.0,2.0,13.0,9.0,0.0,0.7112526539278131,263.0,21.642857142857142,1.0,0.0,0.0,0.0,0.0,357.0,33.714285714285715,22.0,4.0,1.0,3,0,3,2,3,0,1,2010.0,10.0,1.0,0.0,127.93,213.21666666666667,0.07058823529411765,0.0,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
364.0,1.0,173.7,57.9,63.840190572028845,46.0,0.0,4.0,15.0,12.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,64.0,2.0,1.0,0,4,1,3,1,3,3,2010.0,1.0,6.0,0.0,0.47589041095890405,86.85,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
5.0,10.0,5566.8125,24.45089965397924,23.733009358604107,3390.0,359.0,4.0,15.0,12.0,0.1730103806228373,1.2326388888888888,179.0,17.9,1.0,4.0,0.0,4.0,0.0346020761245674,289.0,28.9,66.0,2.0,5.0,3,5,3,3,3,0,2,2010.0,10.0,0.0,0.0,272.0067176360225,642.3918181818182,0.013888888888888888,0.034482758620689655,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
10.0,12.0,5566.8125,61.213884130054346,63.840190572028845,3390.0,354.0,3.0,15.0,12.0,0.0,3.1818181818181817,60.0,5.0,1.0,0.0,0.0,0.0,0.0,111.0,9.25,47.0,2.0,2.0,3,3,3,3,3,0,3,2010.0,12.0,3.0,0.0,272.0067176360225,776.3600000000001,0.028169014084507043,0.0,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
18.0,7.0,2186.2000000000007,23.01263157894737,19.09444723843938,1907.0,345.0,0.0,12.0,1.0,0.0,3.648936170212766,91.0,13.0,1.0,2.0,0.0,2.0,0.0210526315789473,95.0,13.571428571428571,63.0,2.0,0.0,3,4,3,2,3,0,3,2010.0,11.0,4.0,0.0,115.06315789473688,273.2750000000001,0.05202312138728324,0.020833333333333332,0.3324050632911392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
32.0,5.0,1483.56,12.061463414634146,8.456824645619967,1029.0,331.0,0.0,14.0,9.0,0.0,2.69672131147541,90.0,18.0,1.0,0.0,0.0,0.0,0.0,123.0,24.6,79.0,1.0,4.0,2,5,2,3,3,1,2,2010.0,10.0,5.0,0.0,44.95636363636363,247.26,0.0963855421686747,0.0,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
9.0,2.0,375.35,18.7675,52.14449376744546,104.0,354.0,4.0,17.0,12.0,0.0,12.212389380530974,20.0,10.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,69.0,0.0,5.0,2,5,1,3,3,0,2,2010.0,12.0,2.0,0.0,37.535000000000004,125.11666666666667,0.02535211267605634,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
363.0,1.0,147.09,2.1012857142857144,1.7845633748688767,74.0,0.0,6.0,10.0,12.0,0.3333333333333332,0.0,66.0,66.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,22.0,0.0,5.0,0,0,1,1,1,3,1,2010.0,11.0,2.0,0.0,0.4040934065934066,73.545,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
363.0,1.0,283.28,7.263589743589743,4.332513848600266,110.0,0.0,6.0,11.0,12.0,0.3333333333333332,0.0,37.0,37.0,1.0,0.0,0.0,0.0,0.0,39.0,39.0,29.0,2.0,3.0,0,1,1,1,1,3,1,2010.0,11.0,3.0,0.0,0.7782417582417581,141.64,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
12.0,17.0,5566.8125,9.578778735632184,15.35532472789726,3183.0,350.0,6.0,11.0,11.0,0.3333333333333332,0.4877697841726618,263.0,12.153846153846152,1.0,4.0,0.0,4.0,0.0344827586206896,357.0,26.76923076923077,33.0,2.0,2.0,3,1,3,1,3,0,1,2010.0,8.0,3.0,0.0,272.0067176360225,246.91962962962964,0.03418803418803419,0.03443328550932568,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
20.0,14.0,4678.3,3.8599834983498353,3.5829279806708083,3390.0,343.0,6.0,12.0,9.0,0.3333333333333332,0.2799339388934764,263.0,35.785714285714285,1.0,4.0,0.0,4.0,0.0066006600660066,357.0,76.85,63.0,2.0,2.0,3,6,3,2,3,0,1,2010.0,1.0,5.0,0.0,222.7761904761905,311.88666666666666,0.05813953488372093,0.006595218466611707,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
152.0,7.0,991.85,3.785687022900763,3.9828842753351714,790.0,210.0,6.0,13.0,7.0,0.3333333333333332,0.8045977011494253,189.0,27.0,1.0,2.0,0.0,2.0,0.0076335877862595,262.0,37.42857142857143,43.0,0.0,3.0,1,2,2,2,3,3,1,2010.0,12.0,4.0,0.0,6.482679738562092,123.98125,0.7203791469194313,0.0076045627376425855,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
358.0,3.0,310.48,19.405,19.55640560021192,150.0,4.0,3.0,15.0,12.0,0.25,0.2666666666666666,13.0,4.333333333333333,1.0,2.0,0.0,2.0,0.08403735130677059,16.0,5.333333333333333,65.0,1.0,3.0,1,5,1,3,1,3,2,2010.0,6.0,3.0,0.0,0.8648467966573816,77.62,71.6,0.08333333333333333,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
13.0,4.0,859.7100000000002,6.989512195121953,3.963327351421049,353.0,350.0,6.0,11.0,12.0,0.3333333333333332,2.8688524590163933,86.0,21.5,1.0,0.0,0.0,0.0,0.0,123.0,30.75,38.0,2.0,4.0,2,2,2,1,3,0,1,2010.0,3.0,1.0,0.0,61.407857142857154,171.94200000000004,0.037037037037037035,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4.0,11.0,5566.8125,61.213884130054346,63.840190572028845,3390.0,358.0,2.0,11.0,12.0,0.208695652173913,1.5458515283842795,132.0,12.0,1.0,4.0,0.0,4.0,0.08403735130677059,230.0,20.90909090909091,56.0,2.0,1.0,3,4,3,1,3,0,3,2010.0,5.0,6.0,0.0,272.0067176360225,776.3600000000001,0.011142061281337047,0.08333333333333333,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
13.0,6.0,916.13,8.72504761904762,9.824220572314111,474.0,350.0,6.0,12.0,11.0,0.3333333333333332,3.3365384615384617,88.0,14.666666666666666,1.0,0.0,0.0,0.0,0.0,105.0,17.5,53.0,1.0,2.0,2,3,2,2,3,0,1,2010.0,8.0,0.0,0.0,65.43785714285714,130.87571428571428,0.037037037037037035,0.0,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
41.0,8.0,1342.68,5.30703557312253,4.631598543288251,749.0,321.0,6.0,12.0,12.0,0.3333333333333332,1.2658730158730158,215.0,26.875,1.0,0.0,0.0,0.0,0.0,253.0,31.625,50.0,4.0,3.0,2,3,2,2,3,1,1,2010.0,10.0,4.0,0.0,31.96857142857143,149.18666666666667,0.12732919254658384,0.0,0.3324050632911392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
37.0,2.0,804.49,6.188384615384615,4.589620207530672,647.0,325.0,2.0,13.0,11.0,0.2846153846153846,2.5193798449612403,123.0,61.5,1.0,0.0,0.0,0.0,0.0,130.0,65.0,79.0,1.0,1.0,1,5,2,2,3,1,1,2010.0,9.0,6.0,0.0,21.17078947368421,268.16333333333336,0.11349693251533742,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
143.0,2.0,343.2300000000001,61.213884130054346,63.840190572028845,2019.0,219.0,1.0,12.0,7.0,0.3333333333333332,12.212389380530974,1.0,0.5,1.0,0.0,0.0,0.0,0.0,2.0,1.0,42.2,3.0,1.0,1,6,1,2,3,3,3,2010.0,8.0,0.0,0.0,2.3835416666666673,114.41000000000003,0.65,0.0,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
45.0,3.0,341.28000000000003,3.630638297872341,2.6267121639981785,187.0,317.0,0.0,16.0,3.0,0.3085106382978723,3.3978494623655915,77.0,25.666666666666668,1.0,0.0,0.0,0.0,0.0,94.0,31.33333333333333,54.0,1.0,2.0,1,3,1,3,3,1,1,2010.0,12.0,4.0,0.0,7.419130434782609,85.32000000000001,0.14150943396226415,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
246.0,3.0,407.50000000000006,4.738372093023257,5.774367469401529,210.0,116.0,6.0,11.0,4.0,0.3333333333333332,1.3529411764705883,62.0,20.666666666666668,1.0,0.0,0.0,0.0,0.0,86.0,28.666666666666668,40.0,2.0,1.0,1,2,1,1,2,3,1,2010.0,11.0,2.0,0.0,1.6497975708502026,101.87500000000001,2.1025641025641026,0.0,0.3324050632911392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
123.0,6.0,1555.0500000000002,8.227777777777778,6.612532856639871,784.0,239.0,6.0,12.0,12.0,0.3333333333333332,1.2606382978723405,116.0,19.33333333333333,1.0,2.0,0.0,2.0,0.0105820105820105,189.0,31.5,75.0,1.0,5.0,2,5,2,2,3,3,1,2010.0,10.0,3.0,0.0,12.540725806451615,222.15000000000003,0.5125,0.010526315789473684,0.3324050632911392,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3.0,17.0,5566.8125,12.407325349301397,18.64364273504339,3390.0,359.0,3.0,12.0,11.0,0.2834331337325349,0.698,263.0,9.862068965517242,1.0,4.0,0.0,4.0,0.06187624750499,357.0,17.275862068965516,49.2,3.0,3.0,3,6,3,2,3,0,2,2010.0,11.0,3.0,0.0,272.0067176360225,207.2023333333333,0.008333333333333333,0.061752988047808766,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
26.0,5.0,1236.2799999999995,2.9365320665083128,4.161266329930367,853.0,336.0,6.0,12.0,5.0,0.3333333333333332,0.7976190476190477,231.0,46.2,1.0,0.0,0.0,0.0,0.0,357.0,76.85,35.0,1.0,4.0,3,6,2,2,3,0,1,2010.0,12.0,6.0,0.0,45.78814814814813,206.0466666666666,0.0771513353115727,0.0,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
